param,Ground Energy,Gap energy,Sec Der of E0/punc,Order param,Binder,Susceptibility
0.7288,-0.75931267048704598,0.030512670487054749,-6.3222629483789206,0.84076276851223142,0.83343926384668143,2.413155601676594
0.7292,-0.75955073982127497,0.030350739821283779,-6.2876751348376274,0.84212968927166809,0.83235343476914303,2.3929038928733317
0.7296,-0.75978981518352573,0.030189815183534918,-6.2530200127512217,0.84348709735255689,0.83126991708340792,2.3727756299322289
0.73,-0.76002989102897833,0.030029891028987232,-6.2183039113879204,0.84483500105014542,0.83018879732125228,2.3527711315118087
0.7304,-0.76027096180305687,0.02987096180306581,-6.1835331115871668,0.84617341008441438,0.82911016064185328,2.3328906905759683
0.7308,-0.7605130219424332,0.029713021942442075,-6.1487138122320175,0.84750233557409127,0.82803409081649837,2.3131345746836067
0.7312,-0.76075606587601963,0.029556065876028659,-6.1138521209359169,0.84882179001045532,0.82696067021443465,2.2935030262865044
0.7316,-0.76100008802594521,0.029400088025954396,-6.0789540410041809,0.85013178723105309,0.82588997978979994,2.2739962630344839
0.732,-0.76124508280851755,0.029245082808527001,-6.044025519862771,0.85143234239325027,0.82482209906967197,2.2546144780880604
0.7324,-0.76149104463517281,0.029091044635181862,-6.0090723838657141,0.85272347194772469,0.82375710614317921,2.2353578404376342
0.7328,-0.76173796791340942,0.028937967913418738,-5.9741003978997469,0.8540051936118519,0.8226950776516877,2.2162264952291304
0.7332,-0.76198584704771,0.02878584704771936,-5.939115222543478,0.85527752634306597,0.82163608878003391,2.1972205640956508
0.7336,-0.76223467644044607,0.028634676440455364,-5.9041224271059036,0.85654049031215551,0.82058021324879482,2.1783401454946678
0.734,-0.76248445049277047,0.028484450492779811,-5.8691274933516979,0.85779410687656998,0.81952752330756984,2.1595853150503794
0.7344,-0.76273516360549409,0.028335163605503366,-5.8341358043253422,0.85903839855370256,0.81847808972927494,2.140956125901071
0.7348,-0.7629868101799463,0.028186810179955391,-5.7991526480764151,0.86027338899421879,0.81743198180540244,2.1224526090506575
0.7352,-0.76323938461882213,0.028039384618831265,-5.764183247461915,0.861499102955392,0.81638926734226347,2.1040747737246193
0.7356,-0.76349288132701776,0.027892881327027608,-5.7292326744645834,0.86271556627453361,0.81535001265814988,2.0858226077292952
0.736,-0.76374729471244107,0.027747294712450743,-5.6943059712648392,0.86392280584245462,0.81431428258144822,2.067696077814968
0.7364,-0.76400261918681978,0.027602619186829269,-5.6594080328941345,0.86512084957704027,0.81328214044963265,2.0496951300415742
0.7368,-0.76425884916648379,0.027458849166493771,-5.6245436910539865,0.8663097263969225,0.81225364810915335,2.0318196901473118
0.7372,-0.76451597907313829,0.027315979073147978,-5.5897176712751389,0.86748946619525669,0.81122886591619325,2.0140696639197171
0.7376,-0.76477400333462009,0.027174003334629826,-5.5549346022307873,0.86866009981365855,0.81020785273823759,1.9964449375682671
0.738,-0.76503291638563831,0.027032916385647532,-5.5201990250498056,0.86982165901624853,0.80919066595650069,1.9789453780993675
0.7384,-0.76529271266850041,0.026892712668510121,-5.4855153784155846,0.87097417646389808,0.80817736146910912,1.9615708336920652
0.7388,-0.76555338663382289,0.026753386633832754,-5.4508880022913218,0.87211768568860748,0.80716799369509207,1.9443211340753861
0.7392,-0.76581493274122592,0.026614932741235831,-5.416321162134409,0.87325222106809519,0.80616261557910363,1.9271960909061683
0.7396,-0.76607734546001494,0.026477345460025004,-5.3818190079182386,0.87437781780057688,0.80516127859687392,1.9101954981473914
0.74,-0.7663406192698452,0.026340619269855092,4791274.3317479743,0.87549451187973693,0.80416403276138226,1.8933191324470018
